user_id,country,age,gender,city_size,device,registration_date
u_001018,Ukraine,64,M,small,mobile,2024-12-18
u_001019,Ukraine,35,F,regional,mobile,2024-12-18
u_001020,Canada,31,F,capital,mobile,2024-12-18
u_001021,UK,36,F,small,mobile,2024-12-19
u_001022,Other,18,F,capital,desktop,2024-12-19
u_001023,Poland,26,F,capital,mobile,2024-12-19
u_001024,Germany,47,F,small,desktop,2024-12-19
u_001025,Ukraine,28,F,small,mobile,2024-12-20
u_001026,Other,26,M,small,mobile,2024-12-20
u_001027,Ukraine,51,F,small,desktop,2024-12-20
u_001028,UK,52,F,regional,mobile,2024-12-20
u_001029,Ukraine,42,F,capital,mobile,2024-12-20
u_001030,Poland,30,M,capital,mobile,2024-12-20
u_001031,UK,33,M,small,desktop,2024-12-20
u_001032,Poland,26,F,small,desktop,2024-12-20
u_001033,Canada,24,F,capital,mobile,2024-12-21
u_001034,Ukraine,23,M,capital,mobile,2024-12-21
u_001035,Germany,28,M,capital,mobile,2024-12-21
u_001036,Ukraine,23,M,capital,mobile,2024-12-22
u_001037,Ukraine,18,M,small,mobile,2024-12-22
u_001038,Ukraine,38,M,capital,mobile,2024-12-22
u_001039,Ukraine,38,M,regional,mobile,2024-12-22
u_001040,Ukraine,56,F,small,desktop,2024-12-23
u_001041,Germany,27,M,regional,desktop,2024-12-23
u_001042,Germany,39,F,regional,desktop,2024-12-23
u_001043,Germany,39,M,capital,desktop,2024-12-23
u_001044,Ukraine,32,F,capital,mobile,2024-12-23
u_001045,Ukraine,44,F,capital,desktop,2024-12-23
u_001046,Ukraine,45,M,capital,mobile,2024-12-23
u_001047,USA,39,M,capital,mobile,2024-12-24
u_001048,USA,32,F,capital,desktop,2024-12-24
u_001049,Ukraine,31,Other,capital,desktop,2024-12-24
u_001050,Germany,19,F,capital,mobile,2024-12-24
u_001051,Ukraine,26,F,small,mobile,2024-12-24
u_001052,Ukraine,28,M,capital,mobile,2024-12-24
u_001053,Ukraine,22,F,capital,mobile,2024-12-25
u_001054,Ukraine,41,F,small,mobile,2024-12-25
u_001055,UK,50,M,capital,desktop,2024-12-25
u_001056,Canada,25,F,regional,mobile,2024-12-25
u_001057,Ukraine,39,F,small,mobile,2024-12-25
u_001058,Poland,23,F,regional,mobile,2024-12-25
u_001059,UK,32,M,capital,desktop,2024-12-26
u_001060,Other,27,F,regional,mobile,2024-12-26
u_001061,Germany,43,F,regional,mobile,2024-12-26
u_001062,Ukraine,27,M,capital,mobile,2024-12-26
u_001063,Germany,48,F,capital,desktop,2024-12-26
u_001064,Ukraine,33,F,capital,desktop,2024-12-26
u_001065,Other,28,M,small,mobile,2024-12-26
u_001066,Ukraine,20,M,capital,mobile,2024-12-26
u_001067,UK,39,F,capital,desktop,2024-12-26
u_001068,Ukraine,46,M,regional,desktop,2024-12-26
u_001069,Ukraine,39,M,small,mobile,2024-12-27
u_001070,Canada,62,F,capital,desktop,2024-12-27
u_001071,Germany,53,M,capital,desktop,2024-12-27
u_001072,Ukraine,32,M,regional,mobile,2024-12-27
u_001073,Other,32,M,regional,mobile,2024-12-27
u_001074,USA,41,M,regional,mobile,2024-12-27
u_001075,Ukraine,25,M,small,desktop,2024-12-27
u_001076,Poland,49,Other,capital,mobile,2024-12-27
u_001077,Poland,40,M,capital,mobile,2024-12-27
u_001078,Germany,39,M,capital,mobile,2024-12-27
u_001079,Ukraine,44,M,capital,desktop,2024-12-28
u_001080,Ukraine,56,M,regional,desktop,2024-12-28
u_001081,Canada,38,M,small,desktop,2024-12-28
u_001082,Other,34,F,capital,desktop,2024-12-28
u_001083,USA,54,F,regional,desktop,2024-12-28
u_001084,Other,47,M,capital,mobile,2024-12-29
u_001085,UK,32,F,regional,mobile,2024-12-29
u_001086,USA,36,M,capital,desktop,2024-12-29
u_001087,USA,38,M,regional,mobile,2024-12-29
u_001088,Poland,40,M,capital,mobile,2024-12-29
u_001089,Poland,19,F,small,mobile,2024-12-29
u_001090,Ukraine,18,M,small,mobile,2024-12-29
u_001091,Germany,25,F,small,mobile,2024-12-30
u_001092,Ukraine,24,M,small,mobile,2024-12-30
u_001093,Ukraine,28,F,capital,mobile,2024-12-30
u_001094,Germany,43,M,regional,desktop,2024-12-30
u_001095,Ukraine,33,M,capital,mobile,2024-12-30
u_001096,Ukraine,38,M,small,mobile,2024-12-30
u_001097,USA,21,M,capital,mobile,2024-12-30
u_001098,USA,30,F,capital,desktop,2024-12-31
u_001099,Ukraine,43,F,regional,desktop,2024-12-31
u_001100,Ukraine,43,F,capital,desktop,2024-12-31
u_001101,Ukraine,27,Other,regional,mobile,2024-12-31
u_001102,USA,37,M,capital,mobile,2024-12-31
u_001103,USA,62,F,regional,mobile,2025-01-01
u_001104,Ukraine,35,F,small,desktop,2025-01-01
u_001105,USA,27,F,regional,desktop,2025-01-01
u_001106,Ukraine,33,M,capital,mobile,2025-01-02
u_001107,Ukraine,37,F,capital,mobile,2025-01-02
u_001108,Other,34,F,capital,mobile,2025-01-03
u_001109,Ukraine,35,F,capital,mobile,2025-01-03
u_001110,Ukraine,18,F,regional,mobile,2025-01-03
u_001111,Ukraine,24,F,capital,mobile,2025-01-03
u_001112,Germany,34,F,capital,desktop,2025-01-04
u_001113,Other,34,M,capital,mobile,2025-01-04
u_001114,Other,29,M,small,mobile,2025-01-04
u_001115,Ukraine,33,F,capital,mobile,2025-01-04
u_001116,Ukraine,36,M,capital,desktop,2025-01-04
u_001117,USA,46,M,regional,desktop,2025-01-05
u_001118,Ukraine,34,M,capital,mobile,2025-01-05
u_001119,Canada,40,M,small,desktop,2025-01-05
u_001120,Germany,29,F,capital,desktop,2025-01-05
u_001121,Ukraine,42,M,regional,mobile,2025-01-05
u_001122,USA,40,M,regional,mobile,2025-01-06
u_001123,Ukraine,46,M,small,mobile,2025-01-06
u_001124,Ukraine,44,F,regional,mobile,2025-01-06
u_001125,Poland,43,F,small,desktop,2025-01-06
u_001126,Poland,34,F,regional,mobile,2025-01-07
u_001127,UK,38,Other,regional,desktop,2025-01-07
u_001128,Germany,48,M,regional,desktop,2025-01-07
u_001129,Other,28,F,regional,mobile,2025-01-07
u_001130,Other,28,M,regional,mobile,2025-01-07
u_001131,Poland,38,F,capital,mobile,2025-01-08
u_001132,Ukraine,40,F,capital,desktop,2025-01-08
u_001133,UK,26,M,capital,desktop,2025-01-08
u_001134,Other,35,M,capital,desktop,2025-01-09
u_001135,Ukraine,34,M,regional,mobile,2025-01-09
u_001136,Poland,18,M,capital,mobile,2025-01-09
u_001137,Ukraine,33,M,regional,mobile,2025-01-09
u_001138,Ukraine,34,M,regional,desktop,2025-01-09
u_001139,UK,34,F,regional,desktop,2025-01-09
u_001140,Ukraine,52,M,regional,desktop,2025-01-09
u_001141,USA,21,M,capital,mobile,2025-01-09
u_001142,USA,26,F,capital,mobile,2025-01-10
u_001143,USA,18,F,regional,mobile,2025-01-10
u_001144,Ukraine,30,F,small,mobile,2025-01-10
u_001145,Ukraine,31,F,regional,mobile,2025-01-10
u_001146,UK,29,M,regional,mobile,2025-01-11
u_001147,USA,49,F,regional,desktop,2025-01-11
u_001148,Poland,46,M,regional,mobile,2025-01-11
u_001149,Canada,36,F,regional,mobile,2025-01-11
u_001150,Ukraine,31,F,regional,desktop,2025-01-11
u_001151,Canada,48,F,capital,desktop,2025-01-12
u_001152,Ukraine,35,F,capital,mobile,2025-01-12
u_001153,Ukraine,26,Other,capital,mobile,2025-01-13
u_001154,Poland,18,F,regional,mobile,2025-01-13
u_001155,Ukraine,30,F,small,desktop,2025-01-14
u_001156,Ukraine,45,F,capital,mobile,2025-01-14
u_001157,Ukraine,63,F,capital,desktop,2025-01-14
u_001158,Ukraine,36,M,small,desktop,2025-01-14
u_001159,USA,26,M,capital,mobile,2025-01-14
u_001160,Ukraine,21,F,small,mobile,2025-01-14
u_001161,Germany,42,M,capital,mobile,2025-01-14
u_001162,USA,18,M,capital,mobile,2025-01-14
u_001163,Ukraine,42,M,regional,desktop,2025-01-15
u_001164,Ukraine,45,M,capital,mobile,2025-01-15
u_001165,USA,41,F,capital,desktop,2025-01-15
u_001166,USA,33,M,capital,desktop,2025-01-15
u_001167,Poland,42,M,capital,mobile,2025-01-15
u_001168,USA,38,F,capital,mobile,2025-01-16
u_001169,Ukraine,26,Other,small,desktop,2025-01-16
u_001170,Ukraine,58,M,capital,mobile,2025-01-16
u_001171,UK,31,F,capital,mobile,2025-01-16
u_001172,Ukraine,45,M,capital,mobile,2025-01-16
u_001173,USA,18,M,small,mobile,2025-01-16
u_001174,Poland,51,M,small,desktop,2025-01-16
u_001175,USA,53,M,small,mobile,2025-01-17
u_001176,Poland,36,M,small,mobile,2025-01-17
u_001177,Ukraine,42,M,capital,mobile,2025-01-17
u_001178,Ukraine,42,M,regional,mobile,2025-01-17
u_001179,Ukraine,28,F,capital,mobile,2025-01-17
u_001180,USA,42,F,small,desktop,2025-01-17
u_001181,Ukraine,26,M,regional,mobile,2025-01-18
u_001182,Ukraine,28,M,capital,mobile,2025-01-18
u_001183,Ukraine,49,F,small,desktop,2025-01-18
u_001184,Ukraine,47,M,small,mobile,2025-01-18
u_001185,USA,27,M,small,mobile,2025-01-19
u_001186,Ukraine,27,M,capital,mobile,2025-01-19
u_001187,Other,28,F,capital,mobile,2025-01-19
u_001188,Ukraine,44,M,capital,desktop,2025-01-20
u_001189,Germany,24,F,regional,mobile,2025-01-20
u_001190,Ukraine,40,F,regional,desktop,2025-01-20
u_001191,Ukraine,44,M,capital,mobile,2025-01-20
u_001192,Canada,34,M,small,desktop,2025-01-20
u_001193,Other,48,F,capital,desktop,2025-01-21
u_001194,Canada,32,M,regional,desktop,2025-01-21
u_001195,Ukraine,33,M,small,desktop,2025-01-21
u_001196,Ukraine,24,F,regional,desktop,2025-01-21
u_001197,Germany,48,F,capital,desktop,2025-01-21
u_001198,Ukraine,26,M,capital,mobile,2025-01-21
u_001199,UK,40,M,capital,mobile,2025-01-21
u_001200,Poland,35,F,regional,mobile,2025-01-21
u_001201,Poland,23,M,regional,desktop,2025-01-22
u_001202,USA,28,M,capital,mobile,2025-01-22
u_001203,UK,52,M,small,desktop,2025-01-22
u_001204,Ukraine,38,M,regional,desktop,2025-01-22
u_001205,Ukraine,23,F,small,mobile,2025-01-22
u_001206,Germany,39,F,regional,mobile,2025-01-22
u_001207,Poland,34,F,small,mobile,2025-01-22
u_001208,Ukraine,75,M,capital,mobile,2025-01-23
u_001209,Ukraine,39,M,capital,desktop,2025-01-23
u_001210,USA,31,M,small,mobile,2025-01-23
u_001211,USA,53,F,small,desktop,2025-01-23
u_001212,Poland,18,M,regional,mobile,2025-01-23
u_001213,Ukraine,37,F,capital,mobile,2025-01-23
u_001214,Ukraine,59,F,capital,mobile,2025-01-23
u_001215,Poland,34,F,small,mobile,2025-01-23
u_001216,Ukraine,18,M,small,mobile,2025-01-23
u_001217,Poland,31,F,capital,desktop,2025-01-24
u_001218,UK,53,M,capital,mobile,2025-01-24
u_001219,Ukraine,40,Other,regional,mobile,2025-01-24
u_001220,Ukraine,25,M,regional,mobile,2025-01-24
u_001221,Ukraine,27,F,regional,mobile,2025-01-24
u_001222,Canada,29,M,regional,mobile,2025-01-24
u_001223,Germany,40,M,small,mobile,2025-01-24
u_001224,Ukraine,52,F,capital,desktop,2025-01-24
u_001225,Canada,48,M,regional,desktop,2025-01-25
u_001226,Poland,41,M,regional,mobile,2025-01-25
u_001227,Poland,20,F,regional,desktop,2025-01-25
u_001228,Other,20,M,small,mobile,2025-01-25
u_001229,Ukraine,42,F,regional,desktop,2025-01-25
u_001230,Ukraine,19,F,regional,desktop,2025-01-25
u_001231,Germany,33,M,capital,mobile,2025-01-25
u_001232,Ukraine,39,F,regional,desktop,2025-01-25
u_001233,UK,22,F,capital,mobile,2025-01-26
u_001234,Ukraine,23,F,capital,mobile,2025-01-26
u_001235,Ukraine,34,F,regional,desktop,2025-01-26
u_001236,Ukraine,42,F,regional,desktop,2025-01-26
u_001237,Ukraine,48,M,small,desktop,2025-01-26
u_001238,Ukraine,43,F,regional,mobile,2025-01-26
u_001239,Ukraine,36,F,small,desktop,2025-01-26
u_001240,USA,27,M,capital,mobile,2025-01-26
u_001241,Ukraine,23,Other,regional,mobile,2025-01-26
u_001242,Ukraine,29,F,small,desktop,2025-01-27
u_001243,Ukraine,40,F,regional,mobile,2025-01-27
u_001244,Ukraine,40,F,small,desktop,2025-01-27
u_001245,Ukraine,18,F,regional,mobile,2025-01-28
u_001246,Germany,26,F,capital,desktop,2025-01-28
u_001247,Ukraine,50,M,regional,desktop,2025-01-28
u_001248,Canada,36,M,capital,mobile,2025-01-28
u_001249,Other,18,F,capital,mobile,2025-01-28
u_001250,Ukraine,64,Other,capital,desktop,2025-01-28
u_001251,Ukraine,35,F,capital,desktop,2025-01-29
u_001252,Ukraine,40,F,capital,mobile,2025-01-29
u_001253,Germany,40,F,small,mobile,2025-01-29
u_001254,Ukraine,31,F,capital,mobile,2025-01-29
u_001255,USA,27,M,small,mobile,2025-01-29
u_001256,USA,61,F,regional,desktop,2025-01-29
u_001257,USA,48,M,capital,desktop,2025-01-29
u_001258,Poland,45,F,capital,desktop,2025-01-29
u_001259,Other,42,M,small,mobile,2025-01-30
u_001260,Ukraine,23,M,regional,mobile,2025-01-30
u_001261,Ukraine,51,M,small,desktop,2025-01-30
u_001262,Ukraine,25,F,capital,mobile,2025-01-30
u_001263,Other,39,M,regional,mobile,2025-01-31
u_001264,Germany,18,M,small,mobile,2025-01-31
u_001265,USA,18,F,small,mobile,2025-01-31
u_001266,Ukraine,39,M,capital,mobile,2025-01-31
u_001267,Other,26,F,small,mobile,2025-02-01
u_001268,Poland,18,F,capital,mobile,2025-02-01
u_001269,Poland,42,M,small,mobile,2025-02-01
u_001270,Other,61,F,regional,desktop,2025-02-01
u_001271,Ukraine,52,F,regional,mobile,2025-02-01
u_001272,Ukraine,32,F,capital,desktop,2025-02-01
u_001273,Germany,36,F,small,mobile,2025-02-01
u_001274,Ukraine,46,F,capital,mobile,2025-02-02
u_001275,Ukraine,49,F,regional,mobile,2025-02-02
u_001276,Ukraine,31,M,regional,mobile,2025-02-02
u_001277,Ukraine,36,M,regional,desktop,2025-02-02
u_001278,USA,39,M,regional,desktop,2025-02-03
u_001279,Germany,42,F,regional,mobile,2025-02-03
u_001280,Ukraine,34,M,regional,desktop,2025-02-03
u_001281,Ukraine,34,F,regional,mobile,2025-02-04
u_001282,Ukraine,52,F,regional,desktop,2025-02-04
u_001283,Germany,50,M,regional,desktop,2025-02-04
u_001284,Other,41,F,small,mobile,2025-02-04
u_001285,Other,56,M,regional,desktop,2025-02-04
u_001286,Ukraine,31,M,capital,desktop,2025-02-05
u_001287,Ukraine,55,M,regional,mobile,2025-02-06
u_001288,Poland,42,F,capital,mobile,2025-02-06
u_001289,Poland,75,F,capital,desktop,2025-02-06
u_001290,Poland,21,F,small,mobile,2025-02-06
u_001291,Germany,27,M,regional,mobile,2025-02-06
u_001292,Poland,41,M,regional,mobile,2025-02-06
u_001293,Ukraine,40,M,small,mobile,2025-02-06
u_001294,Ukraine,59,F,capital,desktop,2025-02-06
u_001295,Ukraine,27,M,capital,mobile,2025-02-06
u_001296,Ukraine,46,M,capital,desktop,2025-02-06
u_001297,Ukraine,49,M,capital,desktop,2025-02-07
u_001298,UK,44,M,regional,desktop,2025-02-07
u_001299,Ukraine,24,F,small,desktop,2025-02-07
u_001300,Ukraine,52,F,regional,desktop,2025-02-07
u_001301,Poland,50,M,capital,desktop,2025-02-08
u_001302,USA,43,F,regional,mobile,2025-02-08
u_001303,Ukraine,38,F,capital,mobile,2025-02-08
u_001304,USA,38,F,regional,desktop,2025-02-08
u_001305,Other,35,F,regional,mobile,2025-02-09
u_001306,Germany,43,M,capital,desktop,2025-02-09
u_001307,Germany,36,F,small,mobile,2025-02-09
u_001308,Ukraine,25,F,small,mobile,2025-02-10
u_001309,Other,23,M,capital,mobile,2025-02-10
u_001310,Ukraine,26,M,regional,mobile,2025-02-10
u_001311,Other,38,F,regional,mobile,2025-02-11
u_001312,Germany,35,F,capital,desktop,2025-02-11
u_001313,Ukraine,38,F,capital,mobile,2025-02-11
u_001314,Ukraine,42,F,regional,desktop,2025-02-11
u_001315,UK,28,F,small,desktop,2025-02-11
u_001316,Poland,53,F,regional,desktop,2025-02-11
u_001317,Ukraine,32,M,regional,desktop,2025-02-12
u_001318,UK,30,M,regional,mobile,2025-02-12
u_001319,USA,41,M,regional,mobile,2025-02-12
u_001320,Poland,18,F,capital,mobile,2025-02-12
u_001321,Poland,26,F,capital,mobile,2025-02-12
u_001322,Ukraine,47,Other,small,mobile,2025-02-13
u_001323,USA,18,M,small,mobile,2025-02-13
u_001324,Ukraine,49,M,small,desktop,2025-02-13
u_001325,Canada,54,F,capital,desktop,2025-02-13
u_001326,Ukraine,31,F,regional,desktop,2025-02-13
u_001327,Poland,39,M,regional,desktop,2025-02-13
u_001328,Ukraine,49,M,capital,mobile,2025-02-13
u_001329,Ukraine,30,F,capital,mobile,2025-02-13
u_001330,USA,46,M,small,mobile,2025-02-13
u_001331,Poland,27,M,regional,mobile,2025-02-14
u_001332,Poland,30,M,regional,desktop,2025-02-14
u_001333,Other,26,F,capital,mobile,2025-02-15
u_001334,Other,40,M,regional,mobile,2025-02-15
u_001335,USA,49,M,capital,desktop,2025-02-15
u_001336,Ukraine,33,F,capital,desktop,2025-02-15
u_001337,Germany,20,M,regional,mobile,2025-02-16
u_001338,Canada,23,M,capital,mobile,2025-02-17
u_001339,Ukraine,40,M,small,desktop,2025-02-17
u_001340,Ukraine,58,F,regional,desktop,2025-02-17
u_001341,USA,40,M,capital,desktop,2025-02-17
u_001342,Poland,31,F,capital,mobile,2025-02-18
u_001343,Poland,45,F,regional,mobile,2025-02-18
u_001344,Other,33,F,capital,desktop,2025-02-18
u_001345,Germany,31,F,capital,desktop,2025-02-18
u_001346,Ukraine,24,F,regional,desktop,2025-02-18
u_001347,Ukraine,52,M,capital,desktop,2025-02-19
u_001348,Ukraine,18,M,regional,mobile,2025-02-19
u_001349,Ukraine,45,F,regional,mobile,2025-02-19
u_001350,USA,30,Other,capital,mobile,2025-02-19
u_001351,USA,31,F,small,mobile,2025-02-19
u_001352,Ukraine,56,M,regional,desktop,2025-02-19
u_001353,Ukraine,27,M,regional,desktop,2025-02-19
u_001354,Canada,27,M,capital,desktop,2025-02-20
u_001355,Ukraine,34,M,regional,mobile,2025-02-20
u_001356,Poland,40,M,capital,desktop,2025-02-20
u_001357,Poland,30,F,regional,desktop,2025-02-22
u_001358,UK,18,F,capital,desktop,2025-02-22
u_001359,Ukraine,25,F,small,mobile,2025-02-22
u_001360,Germany,51,F,capital,desktop,2025-02-22
u_001361,Ukraine,36,F,small,desktop,2025-02-22
u_001362,Germany,41,F,small,mobile,2025-02-22
u_001363,Ukraine,32,M,regional,mobile,2025-02-22
u_001364,Poland,28,M,capital,desktop,2025-02-22
u_001365,Poland,56,M,capital,mobile,2025-02-22
u_001366,Ukraine,33,M,small,mobile,2025-02-23
u_001367,Ukraine,30,F,regional,desktop,2025-02-24
u_001368,Ukraine,49,F,regional,mobile,2025-02-24
u_001369,Ukraine,27,M,capital,mobile,2025-02-24
u_001370,Ukraine,28,M,small,desktop,2025-02-25
u_001371,Other,36,F,capital,mobile,2025-02-25
u_001372,Ukraine,36,F,capital,mobile,2025-02-25
u_001373,USA,39,M,capital,mobile,2025-02-25
u_001374,Other,61,F,regional,desktop,2025-02-25
u_001375,Ukraine,40,F,small,desktop,2025-02-26
u_001376,Germany,18,F,small,mobile,2025-02-26
u_001377,Canada,39,M,capital,mobile,2025-02-26
u_001378,Germany,36,M,capital,mobile,2025-02-26
u_001379,Ukraine,36,M,small,desktop,2025-02-27
u_001380,Ukraine,38,M,regional,desktop,2025-02-27
u_001381,Ukraine,35,M,capital,desktop,2025-02-27
u_001382,Poland,35,F,capital,desktop,2025-02-27
u_001383,Other,43,M,regional,mobile,2025-02-27
u_001384,Other,29,M,small,mobile,2025-02-27
u_001385,Ukraine,24,M,regional,mobile,2025-02-28
u_001386,UK,72,F,capital,desktop,2025-02-28
u_001387,Ukraine,27,M,regional,mobile,2025-02-28
u_001388,Canada,37,M,capital,mobile,2025-02-28
u_001389,Ukraine,18,F,small,mobile,2025-02-28
u_001390,Other,37,F,capital,desktop,2025-02-28
u_001391,USA,24,F,capital,mobile,2025-02-28
u_001392,Ukraine,30,M,regional,mobile,2025-03-01
u_001393,Ukraine,48,M,capital,mobile,2025-03-01
u_001394,USA,41,F,capital,mobile,2025-03-02
u_001395,Ukraine,42,M,regional,desktop,2025-03-02
u_001396,Poland,18,F,small,mobile,2025-03-02
u_001397,Canada,58,F,small,mobile,2025-03-02
u_001398,Poland,21,F,capital,mobile,2025-03-02
u_001399,Ukraine,54,M,capital,desktop,2025-03-02
u_001400,Ukraine,48,M,regional,desktop,2025-03-03
u_001401,Ukraine,42,F,regional,mobile,2025-03-03
u_001402,Other,25,F,capital,desktop,2025-03-04
u_001403,Ukraine,37,M,small,mobile,2025-03-04
u_001404,Ukraine,30,M,small,desktop,2025-03-04
u_001405,Ukraine,36,M,capital,desktop,2025-03-04
u_001406,Other,33,M,small,desktop,2025-03-04
u_001407,Ukraine,18,M,regional,mobile,2025-03-04
u_001408,USA,49,F,capital,desktop,2025-03-04
u_001409,UK,35,M,regional,desktop,2025-03-04
u_001410,USA,30,F,capital,desktop,2025-03-04
u_001411,Other,29,F,capital,mobile,2025-03-05
u_001412,USA,40,F,small,mobile,2025-03-05
u_001413,Other,25,F,regional,desktop,2025-03-06
u_001414,Ukraine,18,M,capital,mobile,2025-03-06
u_001415,USA,40,Other,regional,mobile,2025-03-07
u_001416,Poland,42,M,small,mobile,2025-03-07
u_001417,Poland,33,F,regional,desktop,2025-03-07
u_001418,Canada,22,M,small,mobile,2025-03-08
u_001419,Other,37,M,small,mobile,2025-03-08
u_001420,UK,18,F,capital,mobile,2025-03-08
u_001421,Poland,23,M,regional,mobile,2025-03-08
u_001422,Poland,26,M,regional,mobile,2025-03-09
u_001423,Ukraine,46,F,small,mobile,2025-03-09
u_001424,Ukraine,31,M,capital,desktop,2025-03-09
u_001425,Ukraine,30,M,capital,mobile,2025-03-09
u_001426,Ukraine,59,F,capital,desktop,2025-03-09
u_001427,Ukraine,40,F,regional,desktop,2025-03-09
u_001428,USA,40,M,small,mobile,2025-03-09
u_001429,Ukraine,31,M,small,desktop,2025-03-09
u_001430,Other,28,Other,regional,mobile,2025-03-09
u_001431,Germany,18,M,capital,desktop,2025-03-10
u_001432,Ukraine,47,M,capital,mobile,2025-03-10
u_001433,Ukraine,41,M,small,mobile,2025-03-11
u_001434,Ukraine,33,M,regional,mobile,2025-03-11
u_001435,Other,34,M,small,mobile,2025-03-11
u_001436,Ukraine,44,F,capital,mobile,2025-03-11
u_001437,Poland,18,M,regional,mobile,2025-03-11
u_001438,Other,28,M,small,mobile,2025-03-12
u_001439,Other,22,M,capital,desktop,2025-03-12
u_001440,Ukraine,57,M,capital,mobile,2025-03-12
u_001441,Ukraine,46,M,regional,mobile,2025-03-12
u_001442,Ukraine,18,F,regional,mobile,2025-03-13
u_001443,Ukraine,18,F,small,mobile,2025-03-13
u_001444,Ukraine,34,F,small,desktop,2025-03-13
u_001445,Poland,30,F,regional,mobile,2025-03-13
u_001446,Canada,20,F,capital,mobile,2025-03-13
u_001447,Poland,59,F,regional,desktop,2025-03-13
u_001448,Germany,39,F,small,mobile,2025-03-14
u_001449,Ukraine,41,F,regional,mobile,2025-03-14
u_001450,USA,27,M,small,mobile,2025-03-14
u_001451,Germany,44,M,regional,mobile,2025-03-14
u_001452,USA,31,F,capital,mobile,2025-03-14
u_001453,Other,32,F,regional,mobile,2025-03-15
u_001454,Ukraine,43,F,regional,desktop,2025-03-15
u_001455,Ukraine,18,F,capital,mobile,2025-03-15
u_001456,Ukraine,55,F,capital,desktop,2025-03-16
u_001457,Ukraine,38,F,regional,desktop,2025-03-16
u_001458,Other,51,F,capital,desktop,2025-03-16
u_001459,Ukraine,23,Other,capital,mobile,2025-03-16
u_001460,USA,24,M,regional,mobile,2025-03-17
u_001461,Poland,22,M,small,desktop,2025-03-17
u_001462,Ukraine,39,F,regional,mobile,2025-03-18
u_001463,Ukraine,36,F,small,mobile,2025-03-18
u_001464,Germany,30,M,small,desktop,2025-03-18
u_001465,UK,23,F,regional,desktop,2025-03-18
u_001466,Ukraine,20,M,capital,mobile,2025-03-18
u_001467,Ukraine,35,Other,small,desktop,2025-03-18
u_001468,UK,30,M,capital,desktop,2025-03-18
u_001469,Ukraine,27,F,small,desktop,2025-03-19
u_001470,Other,54,M,regional,desktop,2025-03-19
u_001471,Ukraine,35,F,capital,mobile,2025-03-19
u_001472,Ukraine,51,F,regional,desktop,2025-03-19
u_001473,Poland,29,F,regional,mobile,2025-03-20
u_001474,Poland,38,M,small,mobile,2025-03-20
u_001475,Poland,35,M,capital,desktop,2025-03-20
u_001476,Ukraine,18,F,small,mobile,2025-03-21
u_001477,Other,53,F,capital,mobile,2025-03-21
u_001478,Poland,34,M,small,desktop,2025-03-21
u_001479,Poland,44,M,small,mobile,2025-03-22
u_001480,Ukraine,26,F,capital,mobile,2025-03-23
u_001481,Ukraine,34,F,capital,mobile,2025-03-23
u_001482,Germany,25,M,small,desktop,2025-03-23
u_001483,Ukraine,50,M,small,mobile,2025-03-23
u_001484,Germany,39,M,capital,desktop,2025-03-23
u_001485,Ukraine,40,F,regional,mobile,2025-03-23
u_001486,Other,52,F,small,mobile,2025-03-24
u_001487,Poland,49,F,capital,mobile,2025-03-24
u_001488,Canada,45,F,regional,desktop,2025-03-24
u_001489,Poland,18,M,regional,mobile,2025-03-24
u_001490,Ukraine,27,F,capital,mobile,2025-03-24
u_001491,USA,23,M,small,mobile,2025-03-24
u_001492,Germany,44,M,capital,desktop,2025-03-24
u_001493,USA,38,Other,small,mobile,2025-03-24
u_001494,Ukraine,19,M,regional,mobile,2025-03-24
u_001495,Germany,33,M,regional,desktop,2025-03-24
u_001496,USA,18,F,regional,desktop,2025-03-25
u_001497,Germany,35,F,regional,mobile,2025-03-25
u_001498,Ukraine,18,F,small,mobile,2025-03-26
u_001499,Germany,42,Other,regional,mobile,2025-03-26
u_001500,UK,40,M,small,mobile,2025-03-26
u_001501,Other,58,F,regional,desktop,2025-03-26
u_001502,Ukraine,46,F,capital,mobile,2025-03-26
u_001503,Ukraine,30,F,capital,mobile,2025-03-26
u_001504,USA,45,F,small,desktop,2025-03-27
u_001505,Poland,19,M,regional,mobile,2025-03-27
u_001506,UK,24,F,regional,mobile,2025-03-27
u_001507,Poland,39,M,regional,desktop,2025-03-27
u_001508,Ukraine,18,M,regional,mobile,2025-03-28
u_001509,UK,35,F,regional,mobile,2025-03-28
u_001510,Ukraine,23,F,regional,mobile,2025-03-28
u_001511,Ukraine,37,Other,small,desktop,2025-03-28
u_001512,Germany,23,M,capital,mobile,2025-03-28
u_001513,UK,41,F,regional,mobile,2025-03-28
u_001514,Canada,36,F,capital,desktop,2025-03-28
u_001515,Ukraine,52,M,small,desktop,2025-03-28
u_001516,Ukraine,36,M,regional,mobile,2025-03-29
u_001517,Other,26,M,regional,mobile,2025-03-29
u_001518,Ukraine,33,M,small,mobile,2025-03-29
u_001519,Ukraine,19,M,regional,mobile,2025-03-29
u_001520,Ukraine,40,F,capital,mobile,2025-03-29
u_001521,Poland,43,M,regional,mobile,2025-03-30
u_001522,Canada,65,F,capital,desktop,2025-03-30
u_001523,USA,28,M,small,mobile,2025-03-30
u_001524,UK,32,Other,regional,mobile,2025-03-30
u_001525,Ukraine,29,Other,small,mobile,2025-03-31
u_001526,Ukraine,38,M,small,mobile,2025-03-31
