user_id,date,sessions,articles_read,minutes_spent
u_001352,2025-07-31,1,1,7
u_001352,2025-08-02,1,1,18
u_001352,2025-08-14,1,0,2
u_001352,2025-08-23,1,1,2
u_001352,2025-08-28,1,1,8
u_001352,2025-09-13,1,1,7
u_001352,2025-09-16,1,1,4
u_001352,2025-09-23,1,0,5
u_001352,2025-10-09,1,2,5
u_001352,2025-10-12,1,0,6
u_001352,2025-10-15,1,4,3
u_001352,2025-10-16,1,0,1
u_001352,2025-10-17,1,1,3
u_001352,2025-10-27,1,1,3
u_001352,2025-11-08,3,2,1
u_001352,2025-11-12,1,0,5
u_001352,2025-11-17,2,1,11
u_001352,2025-11-20,1,2,3
u_001352,2025-11-30,1,7,5
u_001352,2025-12-01,1,1,14
u_001352,2025-12-06,1,0,1
u_001352,2025-12-17,1,0,1
u_001352,2025-12-21,1,1,7
u_001352,2025-12-23,1,0,8
u_001352,2025-12-24,1,2,7
u_001352,2026-01-02,1,1,3
u_001352,2026-01-08,1,1,18
u_001352,2026-01-11,1,3,10
u_001352,2026-01-28,1,1,6
u_001352,2026-01-30,1,2,3
u_001352,2026-02-09,1,1,14
u_001352,2026-02-14,2,1,3
u_001352,2026-02-19,1,0,11
u_001352,2026-02-23,1,1,1
u_001352,2026-03-01,3,0,1
u_001352,2026-03-02,1,0,7
u_001352,2026-03-05,1,1,6
u_001352,2026-03-06,1,0,8
u_001352,2026-03-08,2,1,4
u_001352,2026-03-24,1,1,3
u_001352,2026-03-30,1,1,2
u_001353,2025-04-01,3,8,20
u_001353,2025-04-05,2,2,22
u_001353,2025-04-08,1,2,11
u_001353,2025-04-09,6,1,37
u_001353,2025-04-11,1,3,2
u_001353,2025-04-13,1,4,93
u_001353,2025-04-14,1,3,49
u_001353,2025-04-17,2,4,13
u_001353,2025-04-18,2,1,76
u_001353,2025-04-19,2,5,25
u_001353,2025-04-21,4,1,24
u_001353,2025-04-23,4,4,30
u_001353,2025-04-24,1,4,42
u_001353,2025-04-25,3,2,12
u_001353,2025-04-27,2,4,29
u_001353,2025-04-28,1,5,21
u_001353,2025-04-29,1,5,27
u_001353,2025-04-30,1,5,34
u_001353,2025-05-02,1,1,14
u_001353,2025-05-03,1,3,14
u_001353,2025-05-05,3,1,21
u_001353,2025-05-06,2,4,9
u_001353,2025-05-08,3,4,37
u_001353,2025-05-09,2,2,24
u_001353,2025-05-12,3,1,16
u_001353,2025-05-13,2,1,16
u_001353,2025-05-17,1,3,27
u_001353,2025-05-21,1,2,28
u_001353,2025-05-23,1,2,5
u_001353,2025-05-29,1,0,25
u_001353,2025-05-30,1,2,6
u_001354,2025-04-08,1,1,4
u_001354,2025-04-13,1,3,4
u_001354,2025-04-23,1,1,4
u_001354,2025-04-25,3,2,4
u_001354,2025-04-26,1,0,5
u_001354,2025-05-10,2,1,2
u_001354,2025-05-11,1,1,4
u_001354,2025-05-25,1,2,2
u_001354,2025-05-28,1,1,2
u_001354,2025-06-01,1,1,1
u_001354,2025-06-03,2,1,10
u_001354,2025-06-06,1,1,8
u_001354,2025-06-09,1,0,2
u_001354,2025-06-13,1,1,3
u_001354,2025-06-17,2,1,6
u_001354,2025-06-28,2,2,8
u_001354,2025-06-29,1,3,1
u_001354,2025-07-10,2,2,6
u_001354,2025-07-17,1,2,6
u_001354,2025-07-27,1,1,21
u_001354,2025-07-30,1,1,5
u_001354,2025-08-18,1,2,15
u_001354,2025-08-29,1,1,2
u_001354,2025-09-07,2,2,1
u_001354,2025-09-13,1,0,9
u_001354,2025-09-16,1,0,5
u_001354,2025-09-20,2,0,2
u_001354,2025-09-23,1,2,8
u_001354,2025-09-24,1,2,13
u_001354,2025-10-01,1,0,13
u_001354,2025-10-06,1,0,2
u_001354,2025-11-01,2,1,3
u_001354,2025-11-02,1,0,3
u_001354,2025-11-08,1,1,11
u_001354,2025-11-16,1,1,3
u_001354,2025-11-18,1,0,2
u_001354,2025-11-26,1,1,3
u_001354,2025-11-28,1,1,2
u_001354,2025-11-30,1,1,7
u_001354,2025-12-01,3,1,6
u_001354,2025-12-02,1,0,1
u_001354,2025-12-05,1,0,9
u_001354,2025-12-06,1,0,9
u_001354,2025-12-11,1,2,1
u_001354,2025-12-13,1,0,1
u_001354,2025-12-21,1,0,6
u_001354,2026-01-01,1,2,13
u_001354,2026-01-03,1,0,1
u_001354,2026-01-16,1,3,7
u_001354,2026-01-18,1,1,1
u_001354,2026-01-23,5,1,2
u_001354,2026-01-26,1,2,3
u_001354,2026-02-07,1,0,4
u_001354,2026-02-15,1,1,5
u_001354,2026-02-19,1,1,12
u_001354,2026-03-03,2,3,4
u_001354,2026-03-25,1,0,13
u_001355,2025-04-01,1,2,6
u_001355,2025-04-09,1,2,3
u_001355,2025-04-11,2,0,5
u_001355,2025-04-15,3,2,4
u_001355,2025-04-26,1,0,3
u_001355,2025-05-06,1,1,3
u_001355,2025-05-07,1,0,7
u_001355,2025-05-11,1,0,9
u_001355,2025-05-12,1,0,5
u_001355,2025-05-15,1,2,16
u_001355,2025-05-19,2,2,4
u_001355,2025-06-03,1,0,2
u_001355,2025-06-05,1,2,1
u_001355,2025-06-19,1,4,1
u_001355,2025-06-29,2,0,5
u_001355,2025-06-30,1,2,24
u_001355,2025-07-19,2,0,2
u_001355,2025-07-28,4,1,2
u_001355,2025-08-13,1,0,14
u_001355,2025-08-16,1,0,11
u_001355,2025-08-29,1,0,4
u_001355,2025-09-05,1,1,10
u_001355,2025-09-10,1,1,1
u_001355,2025-09-11,2,1,2
u_001355,2025-09-13,1,0,1
u_001355,2025-09-15,1,1,1
u_001355,2025-09-19,1,2,2
u_001355,2025-09-27,2,1,7
u_001355,2025-10-27,2,2,8
u_001355,2025-11-05,1,5,6
u_001355,2025-11-06,2,1,4
u_001355,2025-11-14,2,0,4
u_001355,2025-11-16,3,0,6
u_001355,2025-12-03,1,2,6
u_001355,2025-12-05,1,1,12
u_001355,2025-12-10,2,1,8
u_001355,2025-12-13,1,1,9
u_001355,2025-12-16,1,0,3
u_001355,2025-12-20,2,2,1
u_001355,2025-12-24,1,2,6
u_001355,2026-01-04,3,1,3
u_001355,2026-01-08,1,3,3
u_001355,2026-01-12,1,0,4
u_001355,2026-01-15,1,2,5
u_001355,2026-02-01,1,4,4
u_001355,2026-02-14,4,0,8
u_001355,2026-02-15,1,0,2
u_001355,2026-02-19,1,0,10
u_001355,2026-03-05,2,1,8
u_001355,2026-03-07,2,0,4
u_001355,2026-03-08,1,2,3
u_001355,2026-03-09,1,0,17
u_001355,2026-03-18,1,0,19
u_001355,2026-03-19,1,1,2
u_001355,2026-03-20,1,3,8
u_001355,2026-03-29,1,2,2
u_001355,2026-03-30,1,2,13
u_001356,2025-04-02,2,0,2
u_001356,2025-04-11,1,1,9
u_001356,2025-04-20,1,2,1
u_001356,2025-04-23,2,2,4
u_001356,2025-04-30,1,2,9
u_001356,2025-05-18,1,2,2
u_001356,2025-05-22,1,2,4
u_001356,2025-06-08,1,0,8
u_001356,2025-06-12,1,2,1
u_001356,2025-06-15,2,1,4
u_001356,2025-07-02,1,3,11
u_001356,2025-07-06,1,0,1
u_001356,2025-07-10,1,1,1
u_001356,2025-07-22,1,3,6
u_001356,2025-07-26,1,0,13
u_001356,2025-08-01,1,1,12
u_001356,2025-08-02,3,1,7
u_001356,2025-08-11,2,0,3
u_001356,2025-08-30,2,2,1
u_001356,2025-09-19,1,1,4
u_001356,2025-09-22,2,0,4
u_001356,2025-09-24,1,0,5
u_001356,2025-10-09,1,2,6
u_001356,2025-10-22,2,0,19
u_001356,2025-10-25,2,2,1
u_001356,2025-11-01,1,1,1
u_001356,2025-11-03,1,1,11
u_001356,2025-11-04,4,5,1
u_001356,2025-11-09,1,1,4
u_001356,2025-11-19,1,0,9
u_001356,2025-11-25,1,4,8
u_001356,2025-11-27,1,1,14
u_001356,2025-11-29,1,1,6
u_001356,2025-11-30,1,1,3
u_001356,2025-12-01,3,3,5
u_001356,2025-12-04,1,1,7
u_001356,2025-12-06,1,1,3
u_001356,2025-12-08,1,0,16
u_001356,2025-12-09,1,0,3
u_001356,2025-12-14,1,1,3
u_001356,2025-12-16,3,0,2
u_001356,2025-12-17,3,0,3
u_001356,2025-12-27,1,0,1
u_001356,2026-01-03,1,0,1
u_001356,2026-01-06,1,0,3
u_001356,2026-01-24,1,1,10
u_001356,2026-01-25,1,0,7
u_001356,2026-01-29,1,2,32
u_001356,2026-02-12,1,0,14
u_001356,2026-02-14,2,2,5
u_001356,2026-02-15,1,1,20
u_001356,2026-02-17,1,2,7
u_001356,2026-02-20,2,2,7
u_001356,2026-02-22,1,2,1
u_001356,2026-02-27,1,1,4
u_001356,2026-03-10,2,0,1
u_001356,2026-03-16,1,1,4
u_001356,2026-03-24,1,0,4
u_001357,2025-04-01,2,6,10
u_001357,2025-04-04,1,4,7
u_001357,2025-04-05,1,6,38
u_001357,2025-04-06,1,5,15
u_001357,2025-04-11,2,1,38
u_001357,2025-04-12,1,2,61
u_001357,2025-04-13,1,4,5
u_001357,2025-04-14,1,4,35
u_001357,2025-04-18,2,2,45
u_001357,2025-04-20,3,2,14
u_001357,2025-04-21,2,3,1
u_001357,2025-04-24,3,3,11
u_001357,2025-04-28,3,3,11
u_001357,2025-04-30,6,2,17
u_001357,2025-05-02,2,1,20
u_001357,2025-05-03,2,3,15
u_001357,2025-05-07,1,3,13
u_001357,2025-05-08,1,2,74
u_001357,2025-05-10,2,2,26
u_001357,2025-05-16,1,2,69
u_001357,2025-05-18,1,2,26
u_001357,2025-05-19,1,3,7
u_001357,2025-05-21,4,3,40
u_001357,2025-05-22,1,6,99
u_001357,2025-05-23,1,5,20
u_001357,2025-05-24,2,3,25
u_001357,2025-05-30,2,8,28
u_001357,2025-05-31,2,5,19
u_001357,2025-06-06,1,5,8
u_001357,2025-06-09,1,7,18
u_001357,2025-06-10,2,2,13
u_001357,2025-06-12,1,0,25
u_001357,2025-06-13,3,1,29
u_001357,2025-06-14,1,3,28
u_001357,2025-06-16,3,4,37
u_001357,2025-06-17,4,4,18
u_001357,2025-06-21,2,3,21
u_001357,2025-06-23,1,3,25
u_001357,2025-06-25,1,6,42
u_001357,2025-06-27,1,4,5
u_001357,2025-07-02,2,3,13
u_001357,2025-07-03,6,6,3
u_001357,2025-07-06,2,1,64
u_001357,2025-07-08,1,3,53
u_001357,2025-07-09,5,2,24
u_001357,2025-07-11,6,4,35
u_001357,2025-07-12,2,3,12
u_001357,2025-07-16,1,1,26
u_001357,2025-07-17,2,5,31
u_001357,2025-07-18,1,4,21
u_001357,2025-07-19,1,2,26
u_001357,2025-07-20,1,4,13
u_001357,2025-07-21,1,2,21
u_001357,2025-07-22,2,7,7
u_001357,2025-07-23,2,1,22
u_001357,2025-07-24,3,4,10
u_001357,2025-07-25,1,6,87
u_001357,2025-07-26,1,1,41
u_001357,2025-07-27,2,2,68
u_001357,2025-07-28,1,5,34
u_001357,2025-07-29,1,4,38
u_001357,2025-07-30,1,0,47
u_001357,2025-07-31,1,3,38
u_001357,2025-08-02,1,2,33
u_001357,2025-08-03,2,1,60
u_001357,2025-08-04,1,6,26
u_001357,2025-08-05,4,2,45
u_001357,2025-08-08,2,2,14
u_001357,2025-08-09,6,1,5
u_001357,2025-08-10,2,2,15
u_001357,2025-08-12,3,5,68
u_001357,2025-08-13,5,3,42
u_001357,2025-08-16,1,5,3
u_001357,2025-08-18,3,2,26
u_001357,2025-08-19,3,7,25
u_001357,2025-08-20,1,4,12
u_001357,2025-08-21,3,3,26
u_001357,2025-08-22,1,4,50
u_001357,2025-08-24,1,2,5
u_001357,2025-08-25,3,5,29
u_001357,2025-08-26,1,0,15
u_001357,2025-08-27,4,1,7
u_001357,2025-08-28,1,4,58
u_001357,2025-08-31,3,3,16
u_001357,2025-09-01,1,3,5
u_001357,2025-09-05,1,5,17
u_001357,2025-09-07,2,2,11
u_001357,2025-09-08,1,6,10
u_001357,2025-09-09,1,3,12
u_001357,2025-09-11,2,2,12
u_001357,2025-09-12,2,6,53
u_001357,2025-09-14,1,4,32
u_001357,2025-09-15,2,3,25
u_001357,2025-09-16,2,6,23
u_001357,2025-09-18,1,0,33
u_001357,2025-09-19,2,4,7
u_001357,2025-09-21,4,3,13
u_001357,2025-09-23,2,4,46
u_001357,2025-09-24,2,7,22
u_001357,2025-09-25,1,1,29
u_001357,2025-09-27,3,6,12
u_001357,2025-09-28,5,2,76
u_001357,2025-09-30,2,3,59
u_001357,2025-10-01,2,3,19
u_001357,2025-10-06,3,2,13
u_001357,2025-10-07,2,3,23
u_001357,2025-10-09,2,2,11
u_001357,2025-10-10,1,0,9
u_001358,2025-04-01,3,4,21
u_001358,2025-04-03,2,6,32
u_001358,2025-04-04,1,1,37
u_001358,2025-04-05,1,4,60
u_001358,2025-04-06,2,2,2
u_001358,2025-04-09,1,1,9
u_001358,2025-04-10,2,5,24
u_001358,2025-04-11,3,6,18
u_001358,2025-04-12,1,1,77
u_001358,2025-04-16,1,3,9
u_001358,2025-04-17,2,8,57
u_001358,2025-04-18,2,3,22
u_001358,2025-04-19,1,2,11
u_001358,2025-04-20,3,7,29
u_001358,2025-04-21,1,1,9
u_001358,2025-04-22,3,5,31
u_001358,2025-04-23,3,4,13
u_001358,2025-04-25,6,1,5
u_001358,2025-04-26,3,5,26
u_001358,2025-04-28,1,5,20
u_001358,2025-04-30,1,2,19
u_001358,2025-05-01,4,5,10
u_001358,2025-05-02,2,3,24
u_001358,2025-05-03,1,2,1
u_001358,2025-05-05,1,1,59
u_001358,2025-05-07,2,4,29
u_001358,2025-05-08,3,1,30
u_001358,2025-05-09,3,0,12
u_001358,2025-05-12,1,1,7
u_001358,2025-05-14,2,3,13
u_001358,2025-05-15,4,5,39
u_001358,2025-05-16,3,3,28
u_001358,2025-05-18,3,1,44
u_001358,2025-05-19,1,3,16
u_001358,2025-05-20,1,3,24
u_001358,2025-05-25,3,4,23
u_001358,2025-05-27,4,7,22
u_001358,2025-05-28,3,5,48
u_001358,2025-05-30,1,1,15
u_001358,2025-06-01,2,5,10
u_001358,2025-06-02,1,4,11
u_001358,2025-06-04,3,3,18
u_001358,2025-06-07,3,4,16
u_001358,2025-06-08,2,5,23
u_001358,2025-06-09,1,6,19
u_001358,2025-06-10,3,7,38
u_001358,2025-06-12,1,5,22
u_001358,2025-06-17,1,2,32
u_001358,2025-06-18,1,2,28
u_001358,2025-06-21,3,7,15
u_001358,2025-06-26,1,3,46
u_001358,2025-06-28,4,2,6
u_001358,2025-07-01,3,5,56
u_001358,2025-07-03,1,3,10
u_001358,2025-07-05,2,2,14
u_001358,2025-07-06,1,2,22
u_001358,2025-07-07,3,3,44
u_001358,2025-07-08,1,6,24
u_001358,2025-07-10,2,5,5
u_001358,2025-07-11,1,1,17
u_001358,2025-07-14,3,3,12
u_001358,2025-07-15,2,6,12
u_001358,2025-07-16,2,4,19
u_001358,2025-07-17,3,7,17
u_001358,2025-07-19,3,4,10
u_001358,2025-07-21,1,0,3
u_001358,2025-07-22,4,3,16
u_001358,2025-07-23,3,4,7
u_001358,2025-07-24,4,2,17
u_001358,2025-07-28,2,2,26
u_001358,2025-07-29,3,3,16
u_001358,2025-07-31,2,1,19
u_001358,2025-08-01,1,5,5
u_001358,2025-08-04,2,4,12
u_001358,2025-08-08,2,2,15
u_001358,2025-08-10,4,1,57
u_001358,2025-08-11,2,4,30
u_001358,2025-08-14,1,4,29
u_001358,2025-08-15,2,4,53
u_001358,2025-08-17,5,4,9
u_001358,2025-08-18,2,6,44
u_001358,2025-08-20,3,3,49
u_001358,2025-08-21,2,4,12
u_001358,2025-08-22,3,2,9
u_001358,2025-08-24,1,2,42
u_001358,2025-08-25,4,3,47
u_001358,2025-08-26,1,2,28
u_001358,2025-08-28,3,5,2
u_001358,2025-08-31,4,4,57
u_001358,2025-09-02,1,3,29
u_001358,2025-09-05,4,3,40
u_001358,2025-09-07,1,3,10
u_001358,2025-09-11,2,5,7
u_001358,2025-09-13,1,2,3
u_001358,2025-09-18,1,4,25
u_001358,2025-09-20,2,1,15
u_001358,2025-09-21,1,0,25
u_001358,2025-11-09,1,9,7
u_001358,2025-11-10,1,5,40
u_001358,2025-11-12,4,4,39
u_001358,2025-11-13,1,5,18
u_001358,2025-11-14,1,5,4
u_001358,2025-11-16,1,3,38
u_001358,2025-11-17,1,4,10
u_001358,2025-11-18,1,3,16
u_001358,2025-11-23,5,3,25
u_001358,2025-11-27,1,0,15
u_001358,2025-11-28,1,3,17
u_001358,2025-12-01,1,2,4
u_001358,2025-12-08,1,2,2
u_001359,2025-04-01,1,0,5
u_001359,2025-05-10,1,2,14
u_001359,2025-05-11,3,4,9
u_001359,2025-05-14,3,2,11
u_001359,2025-05-15,2,1,26
u_001359,2025-05-16,3,0,14
u_001359,2025-05-17,7,1,28
u_001359,2025-05-18,1,0,28
u_001359,2025-05-19,1,2,30
u_001359,2025-05-21,3,3,21
u_001359,2025-05-23,1,5,12
u_001359,2025-05-24,4,2,27
u_001359,2025-05-25,3,2,7
u_001359,2025-05-27,1,2,14
u_001359,2025-05-28,2,4,13
u_001359,2025-05-31,4,3,15
u_001359,2025-06-03,4,3,19
u_001359,2025-06-04,2,2,8
u_001359,2025-06-07,2,1,33
u_001359,2025-06-09,2,2,8
u_001359,2025-06-10,1,5,10
u_001359,2025-06-12,1,5,24
u_001359,2025-06-14,4,1,23
u_001359,2025-06-15,4,2,2
u_001359,2025-06-17,2,2,16
u_001359,2025-06-19,3,2,1
u_001359,2025-06-21,5,2,12
u_001359,2025-06-25,2,3,21
u_001359,2025-06-26,3,2,14
u_001359,2025-06-27,1,2,4
u_001359,2025-07-02,3,1,4
u_001359,2025-07-03,1,2,6
u_001359,2025-07-07,2,1,2
u_001360,2025-04-02,1,4,3
u_001360,2025-04-13,1,0,4
u_001360,2025-04-16,1,2,1
u_001360,2025-04-17,1,1,28
u_001360,2025-04-20,1,1,5
u_001360,2025-04-22,1,2,12
u_001360,2025-04-27,1,0,3
u_001360,2025-04-28,1,0,5
u_001360,2025-05-02,1,1,4
u_001360,2025-05-05,2,0,3
u_001360,2025-05-09,1,1,7
u_001360,2025-05-16,1,1,3
u_001360,2025-05-25,1,0,18
u_001360,2025-05-31,1,1,5
u_001360,2025-06-02,3,2,7
u_001360,2025-06-08,1,0,15
u_001360,2025-06-11,1,1,4
u_001360,2025-06-25,1,0,2
u_001360,2025-07-11,1,0,4
u_001360,2025-07-14,3,1,1
u_001360,2025-07-20,2,1,1
u_001360,2025-07-22,3,3,1
u_001360,2025-08-10,1,2,6
u_001360,2025-08-13,1,0,4
u_001360,2025-08-15,1,2,2
u_001360,2025-08-18,1,3,18
u_001360,2025-09-07,1,2,2
u_001360,2025-09-12,1,0,1
u_001360,2025-09-16,1,0,2
u_001360,2025-09-24,3,0,3
u_001360,2025-10-01,1,2,3
u_001360,2025-10-04,1,0,12
u_001360,2025-10-09,1,0,8
u_001360,2025-10-11,1,2,8
u_001360,2025-10-17,2,3,1
u_001360,2025-10-22,1,3,23
u_001360,2025-10-25,2,2,1
u_001360,2025-10-31,1,0,6
u_001360,2025-11-05,1,0,4
u_001360,2025-11-11,2,0,7
u_001360,2025-11-14,1,0,1
u_001360,2025-11-18,1,0,5
u_001360,2025-11-22,3,1,5
u_001360,2025-11-26,1,1,1
u_001360,2025-11-28,1,0,1
u_001360,2025-12-03,1,4,2
u_001360,2025-12-06,1,0,1
u_001360,2025-12-14,1,1,3
u_001360,2025-12-18,1,0,11
u_001360,2025-12-19,1,0,10
u_001360,2025-12-27,1,2,8
u_001360,2026-01-03,1,1,2
u_001360,2026-01-08,2,0,2
u_001360,2026-01-23,1,0,7
u_001360,2026-01-30,4,1,2
u_001360,2026-02-03,1,1,9
u_001360,2026-02-06,1,0,5
u_001360,2026-02-11,1,0,13
u_001360,2026-02-17,1,0,2
u_001360,2026-03-07,1,1,1
u_001360,2026-03-16,1,2,18
u_001360,2026-03-22,1,2,3
u_001360,2026-03-24,1,1,11
u_001360,2026-03-25,1,1,2
u_001361,2025-04-01,2,2,47
u_001361,2025-04-02,2,6,23
u_001361,2025-04-03,3,6,20
u_001361,2025-04-05,1,1,39
u_001361,2025-04-06,1,3,44
u_001361,2025-04-07,1,2,10
u_001361,2025-04-08,1,3,44
u_001361,2025-04-10,2,2,9
u_001361,2025-04-11,4,4,20
u_001361,2025-04-13,1,1,65
u_001361,2025-04-14,1,1,64
u_001361,2025-04-15,3,1,57
u_001361,2025-04-16,2,4,24
u_001361,2025-04-21,3,1,25
u_001361,2025-04-23,1,4,16
u_001361,2025-04-24,4,4,89
u_001361,2025-04-26,3,6,19
u_001361,2025-04-28,1,6,43
u_001361,2025-04-30,1,1,12
u_001361,2025-05-02,1,2,65
u_001361,2025-05-07,2,3,45
u_001361,2025-05-08,4,2,101
u_001361,2025-05-09,2,6,84
u_001361,2025-05-10,3,5,25
u_001361,2025-05-12,2,3,46
u_001361,2025-05-13,2,1,41
u_001361,2025-05-15,3,2,17
u_001361,2025-05-18,1,4,43
u_001361,2025-05-21,3,2,71
u_001361,2025-05-23,1,4,32
u_001361,2025-05-24,4,3,17
u_001361,2025-05-25,3,3,2
u_001361,2025-05-26,2,3,25
u_001361,2025-05-27,1,2,52
u_001361,2025-05-29,3,3,4
u_001361,2025-05-31,1,5,18
u_001361,2025-06-03,2,5,19
u_001361,2025-06-04,1,1,45
u_001361,2025-06-06,2,3,21
u_001361,2025-06-09,4,4,21
u_001361,2025-06-10,1,2,7
u_001361,2025-06-14,1,7,22
u_001361,2025-06-15,3,1,24
u_001361,2025-06-16,2,4,7
u_001361,2025-06-18,3,3,26
u_001361,2025-06-19,1,4,39
u_001361,2025-06-20,2,5,21
u_001361,2025-06-23,2,4,6
u_001361,2025-06-24,1,7,65
u_001361,2025-06-25,2,4,21
u_001361,2025-06-26,1,9,33
u_001361,2025-06-27,1,5,13
u_001361,2025-06-29,1,3,32
u_001361,2025-07-02,4,5,7
u_001361,2025-07-05,5,2,25
u_001361,2025-07-08,1,2,7
u_001361,2025-07-09,3,4,42
u_001361,2025-07-10,1,3,12
u_001361,2025-07-11,1,5,9
u_001361,2025-07-12,1,3,26
u_001361,2025-07-14,2,4,48
u_001361,2025-07-15,2,1,8
u_001361,2025-07-16,4,4,45
u_001361,2025-07-17,5,5,25
u_001361,2025-07-21,6,4,43
u_001361,2025-07-22,1,3,43
u_001361,2025-07-23,4,3,20
u_001361,2025-07-27,1,6,10
u_001361,2025-07-29,2,4,31
u_001361,2025-08-01,1,3,21
u_001361,2025-08-02,1,4,22
u_001361,2025-08-04,4,8,9
u_001361,2025-08-07,1,4,29
u_001361,2025-08-09,2,3,15
u_001361,2025-08-11,5,2,14
u_001361,2025-08-13,3,2,13
u_001361,2025-08-14,4,5,25
u_001361,2025-08-16,2,4,26
u_001361,2025-08-17,1,3,34
u_001361,2025-08-18,2,6,2
u_001361,2025-08-20,1,4,17
u_001361,2025-08-21,1,4,75
u_001361,2025-08-22,1,6,9
u_001361,2025-08-24,1,6,62
u_001361,2025-08-27,3,2,28
u_001361,2025-08-28,3,4,6
u_001361,2025-08-30,2,1,31
u_001361,2025-08-31,4,1,58
u_001361,2025-09-01,1,1,31
u_001361,2025-09-03,1,1,34
u_001361,2025-09-06,2,6,5
u_001361,2025-09-07,3,7,68
u_001361,2025-09-08,1,5,28
u_001361,2025-09-09,4,4,20
u_001361,2025-09-11,3,2,13
u_001361,2025-09-12,2,2,32
u_001361,2025-09-13,3,1,37
u_001361,2025-09-14,1,6,52
u_001361,2025-09-16,1,1,18
u_001361,2025-09-17,2,3,7
u_001361,2025-09-18,1,1,42
u_001361,2025-09-19,2,3,7
u_001361,2025-09-21,4,0,6
u_001361,2025-09-23,1,6,5
u_001361,2025-09-24,4,3,30
u_001361,2025-09-25,1,5,28
u_001361,2025-09-27,3,2,47
u_001361,2025-10-03,2,1,22
u_001361,2025-10-04,2,2,75
u_001361,2025-10-05,3,2,3
u_001361,2025-10-06,3,0,14
u_001361,2025-10-07,2,3,20
u_001361,2025-10-09,2,4,15
u_001361,2025-10-10,3,6,22
u_001361,2025-10-11,1,3,43
u_001361,2025-10-12,2,3,35
u_001361,2025-10-14,3,7,46
u_001361,2025-10-16,2,6,24
u_001361,2025-10-17,2,4,8
u_001361,2025-10-19,1,2,7
u_001361,2025-10-21,2,7,18
u_001361,2025-10-22,3,5,67
u_001361,2025-10-24,1,2,63
u_001361,2025-10-26,2,1,28
u_001361,2025-10-30,3,4,50
u_001361,2025-10-31,1,5,14
u_001361,2025-11-02,2,4,49
u_001361,2025-11-03,4,10,52
u_001361,2025-11-04,2,2,15
u_001361,2025-11-05,1,2,25
u_001361,2025-11-06,1,2,34
u_001361,2025-11-07,1,6,36
u_001361,2025-11-08,1,6,36
u_001361,2025-11-13,1,2,7
u_001361,2025-11-15,1,2,44
u_001361,2025-11-16,4,2,58
u_001361,2025-11-17,2,0,26
u_001361,2025-11-18,2,4,15
u_001361,2025-11-20,1,2,25
u_001361,2025-11-21,1,5,17
u_001361,2025-11-22,1,3,33
u_001361,2025-11-24,4,0,10
u_001361,2025-11-25,3,2,10
u_001361,2025-11-26,5,3,23
u_001361,2025-11-28,3,4,17
u_001361,2025-11-29,2,4,8
u_001361,2025-11-30,1,4,16
u_001361,2025-12-01,1,2,60
u_001361,2025-12-02,1,5,23
u_001361,2025-12-05,1,6,28
u_001361,2025-12-06,2,5,23
u_001361,2025-12-07,1,6,8
u_001361,2025-12-09,4,7,42
u_001361,2025-12-10,3,1,57
u_001361,2025-12-13,4,2,18
u_001361,2025-12-14,1,3,52
u_001361,2025-12-15,2,4,51
u_001361,2025-12-16,3,5,15
u_001361,2025-12-17,2,4,12
u_001361,2025-12-18,4,7,8
u_001361,2025-12-20,1,1,43
u_001361,2025-12-21,1,3,41
u_001361,2025-12-22,1,2,11
u_001361,2025-12-23,2,4,45
u_001361,2025-12-25,2,5,41
u_001361,2025-12-28,2,3,8
u_001361,2025-12-30,1,1,19
u_001361,2025-12-31,6,3,17
u_001361,2026-01-01,1,6,23
u_001361,2026-01-03,2,4,7
u_001361,2026-01-04,2,2,12
u_001361,2026-01-11,4,2,33
u_001361,2026-01-12,4,2,29
u_001361,2026-01-13,1,1,14
u_001361,2026-01-14,1,2,8
u_001361,2026-01-15,2,3,27
u_001361,2026-01-16,1,1,41
u_001361,2026-01-17,2,4,28
u_001361,2026-01-18,2,1,54
u_001361,2026-01-19,4,4,6
u_001361,2026-01-21,2,2,10
u_001361,2026-01-23,2,3,11
u_001361,2026-01-24,2,5,36
u_001361,2026-01-25,1,5,12
u_001361,2026-01-27,1,6,15
u_001361,2026-01-29,4,4,25
u_001361,2026-02-02,2,2,99
u_001361,2026-02-04,3,1,7
u_001361,2026-02-05,2,4,34
u_001361,2026-02-06,2,4,35
u_001361,2026-02-08,1,3,21
u_001361,2026-02-10,2,3,46
u_001361,2026-02-12,1,1,35
u_001361,2026-02-13,2,5,23
u_001361,2026-02-14,2,3,21
u_001361,2026-02-15,4,2,12
u_001361,2026-02-16,1,2,15
u_001361,2026-02-17,4,2,18
u_001361,2026-02-18,1,4,3
u_001361,2026-02-19,1,5,42
u_001361,2026-02-20,1,5,48
u_001361,2026-02-22,6,4,30
u_001361,2026-02-25,2,4,27
u_001361,2026-02-28,3,4,8
u_001361,2026-03-01,1,2,22
u_001361,2026-03-03,4,1,22
u_001361,2026-03-05,2,5,53
u_001361,2026-03-06,2,2,15
u_001361,2026-03-08,1,3,29
u_001361,2026-03-10,1,6,11
u_001361,2026-03-11,4,5,37
u_001361,2026-03-12,1,1,45
u_001361,2026-03-13,2,1,89
u_001361,2026-03-14,1,3,26
u_001361,2026-03-15,2,1,64
u_001361,2026-03-16,1,3,14
u_001361,2026-03-18,5,7,29
